id,is_iceberg
34c4c9ff,0.000054
70b4c2eb,1.000000
96a337d9,0.000000
7fe89ffa,0.993589
057c7a22,0.000000
451cc057,0.000000
05076700,0.000000
dc52f6c1,0.000000
b03a59f9,0.000000
129ed4b0,0.000011
fb611563,1.000000
ac32e6f1,0.000000
c05c5ab0,0.000000
3163d5ed,1.000000
02096ca4,0.000000
e92496c0,0.000000
1a9e2c50,1.000000
0864e334,0.000000
d976faeb,0.000205
1d7b342f,0.000000
281bc1ea,0.000000
bea9f0cf,0.000000
f4afa0e6,0.000000
e1b5ef69,1.000000
b50539fd,0.000000
2a8c9c15,1.000000
157ebb0c,1.000000
247d3614,0.000000
0c6cc0cb,0.000000
aae88d39,0.000000
0c77b464,0.000032
963cf5ea,1.000000
1b371d8b,1.000000
225bc00f,0.000000
bc0a4eec,0.000003
1099782e,0.000004
a18feadd,1.000000
ad7f4932,1.000000
5f8f831e,1.000000
b5167c35,0.000281
0230b06d,0.000000
f8d7f7ba,0.000000
08bd1053,1.000000
58e4dc8c,0.000000
4793ce8e,1.000000
304caab4,0.000000
f2ee6d7f,1.000000
e1f9c0e4,1.000000
8e40401c,1.000000
5d9eaba2,1.000000
55e7562c,0.000000
9da6cb4b,0.000000
c3c1c8ec,0.000000
3b38698e,0.000000
6c9eb909,0.000214
482a3d1d,0.914326
0e9918f0,1.000000
ef894fd2,0.000000
4b82e7f7,1.000000
b9cdd7fb,0.000000
94a496f4,0.000060
995eacae,1.000000
41b02e58,1.000000
69f04617,0.000000
c889a03c,1.000000
91f98acf,1.000000
9135c19f,1.000000
1f0e9c09,0.000000
260d6e8e,0.000000
46334397,0.000003
f34ddf31,0.000000
4d6177d7,1.000000
76a57270,0.001658
217b8cea,0.000000
9a45a566,0.000000
1b55c75e,0.000000
7bd92ec6,1.000000
6c409f41,0.000000
df3e48eb,1.000000
62723e57,0.000000
b8e627bf,0.000000
86bb5d85,0.000009
77e5034c,1.000000
607079e5,1.000000
96879fb4,0.000000
6afe606d,1.000000
4129802f,0.999260
a42300ef,0.000660
1af842f5,1.000000
3fe57d78,1.000000
f4e60ed5,1.000000
68c8337b,0.000906
914ed5b5,0.000000
a6bb5987,1.000000
c781c439,0.000001
47a1a25e,0.000021
80ea0713,1.000000
a9d001bc,0.000000
f94d098a,0.019965
3e230e0e,0.000000
24afa485,0.000000
bc37db7f,0.000000
83f99e4d,0.000000
1a8d86f7,0.000000
38136419,0.000000
d393e637,0.000031
36902570,1.000000
327f7b25,1.000000
3f8543c6,0.000000
a0d42a70,0.001397
e07ba430,0.000000
c6e53803,1.000000
fec4dad8,0.000000
933fc5ba,1.000000
c27eda4e,1.000000
9b94d2c2,0.000000
a2dbdb31,1.000000
816258dd,0.228405
81f11218,0.000000
c4bd9d04,1.000000
c6ce9bf9,1.000000
a7b3cc29,0.000000
527870bf,0.000000
9af26068,1.000000
0b591e70,1.000000
2b1e57c5,0.141229
194db786,1.000000
e09ba644,1.000000
fa2ed3e5,1.000000
1ba92726,1.000000
8c8f45b4,0.000000
f8889f44,0.000000
598e255b,0.000000
45f1aa7a,0.000012
022956a3,0.000000
d406064d,0.000002
76617947,0.000000
d0e5dccb,0.000000
33271da6,0.000000
0840e2b1,0.003828
521a9f4d,1.000000
7286b1dc,1.000000
5b6acc2d,0.000041
e034cd34,0.000000
46577660,0.000000
bb4d6f24,0.000000
bfc7a3f2,0.000000
abc66be8,0.001216
3627189f,1.000000
e49a77f6,0.000000
a209d7ee,0.957271
dee69cf6,1.000000
9a6261a0,0.000000
a8e444c6,1.000000
a6a66a28,1.000000
db7022ff,0.000011
0dfb45d9,0.002320
81c983aa,0.000000
a98fb5e1,1.000000
99e004d7,0.000000
d16e5fbb,0.000000
3c352f9e,0.942286
12202699,0.000000
86af0236,0.003121
f3703e6f,1.000000
4a71dc34,0.000061
321edcdc,0.000332
e365a657,0.000000
45755c9c,0.000000
873b0829,0.000000
72ccd009,0.000000
205243d9,1.000000
d9202f36,0.000000
9d0c30b0,0.000082
56644ace,0.000000
c63f527f,1.000000
bb84b9bd,1.000000
6f68caf0,1.000000
8492119b,0.000000
71bde48d,1.000000
d2d6e2ba,1.000000
6f4b309c,0.000000
b3cc5ba3,0.000011
fee39547,0.001988
4893137a,1.000000
e283c4c4,1.000000
25bac62b,1.000000
8fd88dd6,0.000000
b48c104e,0.000000
221d500b,0.000000
8f0de087,1.000000
32342e03,0.000000
a8da99d8,0.000000
93203755,1.000000
d3c88528,1.000000
0d7a17b3,0.000000
bd72f5ec,1.000000
e953c0fd,0.002640
e730b6c6,1.000000
c086033a,0.000000
a521d303,0.000066
b023957a,0.000885
3e0f04e8,0.000000
60647cba,0.000000
2f5c43a8,1.000000
b54ba69b,0.000007
eac962ff,0.000002
7e2a3763,0.000000
9362d863,0.000006
8f1b833c,0.000000
79727ff5,0.000000
62614c75,1.000000
75a03adf,1.000000
cf138392,0.000000
bf467a96,0.000000
c8b34651,1.000000
105a5c54,0.000000
bf6de75c,0.000007
060702c8,1.000000
921bad2c,1.000000
e0d17eb0,0.039825
9a3825c9,1.000000
8eda717f,0.000000
78906e0c,1.000000
c60100ad,1.000000
90a72a52,1.000000
d80e4ed4,0.000000
339cd0d2,0.000000
d99de899,0.000258
357e20d1,0.000000
a4d190da,0.000099
bd226217,0.000000
476e2771,1.000000
4e483506,0.000000
f70ea081,1.000000
4645e56f,1.000000
e6d05940,0.999916
f8b3c6af,1.000000
c89d6aad,0.001007
0cb57f6e,0.000123
86a4be46,0.000000
75e62d7e,0.000000
ebc36374,0.000000
0ebcb731,1.000000
24d000c5,0.000000
f3c9a4f6,1.000000
1bc59730,0.000000
47ea0bff,1.000000
cdeccfdd,0.000000
15e09a1d,1.000000
00652788,1.000000
23649c84,0.000000
91188a77,0.000000
eaca8580,1.000000
4ce9daeb,1.000000
d4220673,1.000000
b6a87aef,0.000801
8333ebed,1.000000
950a3453,0.000000
7074f6c9,1.000000
98a02caf,0.000000
59c8d2b3,1.000000
d99d13bd,1.000000
de86f1cf,1.000000
8f4b1985,1.000000
a7779b04,0.000000
2caeab11,0.000000
16aeea7c,1.000000
b9d19ab9,1.000000
29c5d2fd,1.000000
efcefa55,1.000000
099161c3,1.000000
12b49195,0.000000
96a1ce13,1.000000
67964b4f,0.000000
b61c605c,0.000004
bcfc0f16,0.000000
bf0cb956,0.000000
12f6aa7d,1.000000
f36f3a0c,0.000000
83490492,0.000000
e3b62b60,0.000000
20b27d66,1.000000
25c3ce93,0.000000
67a2ff0b,1.000000
9b2d3c1a,0.019250
8ad51f7d,0.000000
14137b57,0.000000
9ea5aa79,0.000000
5ea1d2dd,0.000299
979c867e,1.000000
7ea1e1b6,0.000076
d65520ba,0.000000
765ad2e2,0.000000
d2957326,1.000000
24349e24,0.000000
fd8a2ae3,0.000000
b282d98e,1.000000
3eaa7a61,0.000133
16533dd4,0.008142
4adb68d7,1.000000
565005b9,0.000000
51d86e0c,1.000000
30635642,0.000000
d9480a60,0.000000
b2647128,0.000000
20478c55,1.000000
caa0d105,0.000296
474f4534,0.002171
d51e3867,1.000000
e5d1bba7,1.000000
e7000b2a,0.000000
78f06b79,0.000000
8a9f4bee,1.000000
3d716bbe,0.762231
6e1ddef1,0.000000
9826f39a,1.000000
3fdc82f7,1.000000
31f013c3,1.000000
97a9df6d,0.000000
10e65294,0.000000
0bdca1a5,1.000000
374037fa,1.000000
1d1a0cec,0.000000
d415c5ad,0.000007
ced1306d,0.000000
f43497f3,0.999986
ffd13a9e,1.000000
6f67148e,0.002297
be322b68,1.000000
af209b44,0.000000
69b53a4a,1.000000
4c085180,0.000000
608cea18,0.005066
f8bebbfd,1.000000
ae16855d,0.000000
dfc700b3,1.000000
e3bdd9ac,1.000000
87a8ea20,0.000000
3c3da9aa,1.000000
76c882d6,0.000000
9e429645,1.000000
7dc9c990,0.000000
f38d53ef,0.999874
e1785b6e,0.000000
80c673fb,1.000000
a8b8c20b,1.000000
6a1ff150,1.000000
2f68d4fe,0.000606
c462ec65,1.000000
c374d5c4,1.000000
d20769b3,1.000000
c467fe4d,0.000000
1356229e,0.000000
b1532127,0.000000
3777ee22,1.000000
4ba6023f,1.000000
08504ae6,0.000000
5e0b4cc5,0.000000
249a0c1f,1.000000
24b3497f,0.000000
9edcf494,0.000000
53297290,0.000000
6d3a269e,1.000000
1b0d38fc,0.000000
02747427,1.000000
38867253,1.000000
c392dbd0,0.866260
8939734c,0.000000
097ba3af,0.000000
30f0f835,1.000000
bdab1bcf,1.000000
1070a984,1.000000
c41b8a90,1.000000
86a3b5cc,0.001649
d0a3719e,0.000000
b1a8067b,0.000000
911bc6aa,0.000000
67a2d0ac,0.000000
11447262,0.000000
12fd1375,0.000000
f2898538,0.999998
0e7355e2,0.000000
bc2c87c8,1.000000
94001156,0.000000
d5855224,1.000000
a3c1a552,0.000000
edcf54fa,0.000000
a28b90eb,1.000000
63cd028f,0.000000
dbc79657,0.000448
bc856bf1,1.000000
c7e25a70,0.000016
9771b119,0.000000
836db0d9,0.000000
f5685d3e,1.000000
bb04299d,1.000000
163a9d23,0.000000
5283c614,0.000000
2276d5d8,0.000000
ccb77e34,0.000000
d4a75bf3,0.000003
e15f46ea,0.000000
992a45ba,1.000000
056e7768,0.000000
a1dc016b,0.000000
38db82cd,0.000000
3295f3ae,0.000002
a6ff3660,0.000001
5981b799,1.000000
2636d79d,0.000000
7a8521e2,0.000000
9b53021d,1.000000
0a37be18,1.000000
a8676e55,1.000000
3488b8fc,0.764814
b86d4006,0.365640
33888635,1.000000
aa9ca5f9,1.000000
08faf0f6,0.000000
5320cd26,0.000003
2c57fdaa,1.000000
d467ce62,0.000000
888a568e,1.000000
88d6c838,1.000000
8f138517,1.000000
e1108dc0,0.000000
9e9cd6c9,0.000000
ab893af4,1.000000
4d4b30ba,1.000000
7ce15e26,0.000007
dbc45500,0.000000
6a0cde3f,0.000229
2658014c,0.000000
08d20604,0.000000
03c83dc9,0.000000
d741ccd1,0.000045
992d48b6,0.000000
b1ea3253,1.000000
da379e69,0.000000
73b429af,1.000000
2aefe712,1.000000
1e3634f9,1.000000
069ee09e,0.000000
a7970f81,0.000000
23084d2e,0.000000
ac57710a,1.000000
02553267,1.000000
0971c6c7,0.000000
cdb7f1fe,0.036997
d3af3f60,0.000000
59daf44b,1.000000
c2169934,1.000000
da03b56e,0.000000
474ea404,1.000000
f686cdc4,0.034771
f865b354,0.000000
106df554,1.000000
e5637171,1.000000
cba8985c,0.000000
cc09c9ce,0.000000
0b85b33f,1.000000
92f20625,1.000000
6b1379dd,1.000000
ed2b1df1,0.000000
325124e4,0.000000
7455c944,0.000000
fd68ccc1,0.000066
8df9100d,1.000000
c406df9b,0.000000
4978870c,0.000000
383f95d6,1.000000
aba96bbf,0.000000
6bba66b4,0.000000
b86fa0c9,1.000000
a2abc369,0.000038
0b40c014,0.000000
d45add48,0.000000
00193999,1.000000
c2f1b710,0.039271
53750c72,0.000553
3137ef1d,1.000000
bc6b8e2a,1.000000
7cb546c6,1.000000
d59a2349,0.000000
04d04b9a,0.000454
05ac1343,0.000000
2917895f,0.000000
342a1d01,1.000000
78309e4b,1.000000
5c1a5aba,0.000000
fae57f79,1.000000
23821d71,1.000000
5780b19d,0.999973
11c67865,0.999961
8564f114,0.000526
ec7d0fdd,0.000147
9a0446b8,1.000000
5f5da69d,1.000000
7a11839b,1.000000
763c9bbf,0.000000
15a7b5c5,0.000061
e9c7e251,0.000004
2555c207,0.000000
ec8d9784,0.000000
08fd9d10,1.000000
9504ae29,0.000001
0b91a24d,1.000000
e62e6cfe,1.000000
5d1291bb,0.429260
b3c1f2e7,0.000000
c6a8db21,0.000511
f2c137fd,1.000000
b61e8155,1.000000
45b9ee35,0.000001
8fe9c49b,0.000000
b98ceb09,0.000000
70c4a435,1.000000
d953d111,1.000000
da7de86e,0.001624
519f8611,1.000000
75eefdc3,0.000000
62412092,0.000002
de8ec010,0.000000
ee6121f8,1.000000
412b66e0,0.955621
7405c131,1.000000
efff4306,0.000001
5658d679,0.000000
617f88fc,0.000000
a120100b,0.000000
0971369e,1.000000
83f7fe7b,0.008018
12437da1,0.000000
8e7f96a5,1.000000
a08237de,0.000000
a013bd6f,0.000000
c6fdd404,1.000000
317e2af4,1.000000
dd9878c0,0.000000
42e76a51,1.000000
022f77e3,1.000000
cada3682,1.000000
53074f1f,0.000000
e6c19679,0.353415
dfb69b8b,0.000000
e1572941,0.000000
8d549cd2,0.000025
6913594d,1.000000
6e528fd6,0.000000
c8b037c7,0.000005
c3b6c880,0.000000
9684ac04,0.000000
6d974acc,0.999994
57b10462,1.000000
b2373298,0.000000
8e946e10,1.000000
6acee7de,0.001096
8ad7cc2f,0.000000
8e6e087e,1.000000
c3e46df5,0.000000
f6983f34,1.000000
8130a3aa,0.000000
0f11be03,1.000000
766073e1,1.000000
e67f6889,1.000000
148a0930,0.000000
b333ff97,0.000021
1c148a28,0.999990
ee0b02d7,1.000000
fa1c5f6d,1.000000
9b12ae1f,0.000001
3bb60b1b,1.000000
096e7594,0.656188
ac98996a,0.000000
1b7b9b9d,1.000000
61b2ac6f,0.000646
2bd414a8,1.000000
73d12826,0.000000
29f7ec33,0.000000
265f8aa8,1.000000
0d6be675,0.999909
a00ecdf6,1.000000
c414328a,0.000000
d47de87e,0.000000
376f984f,0.000000
12a35aa5,1.000000
8ecfd739,0.000000
2cbc30f4,1.000000
aa4bdf31,0.001182
69d18f51,1.000000
50cd4394,0.000000
bda732e1,1.000000
8e77e385,1.000000
49dfd51a,0.000000
b0a3e728,0.000000
518061ec,0.000124
bb306c8c,0.000000
1b2cf099,0.000000
e7c405e4,0.000000
1fc79c9d,0.000000
3427cd60,1.000000
8fc604cd,1.000000
0981acfd,0.000000
512e9c5c,0.000001
ae9f2426,0.000000
a8cd44c8,1.000000
acac91c3,1.000000
35988937,1.000000
2a2dd539,0.007747
3f971e0a,0.000000
7e09131c,0.026362
82726c59,0.000069
ec4c3dbd,1.000000
2a851255,0.000000
2cebdab4,1.000000
013b617b,1.000000
21a8603a,0.000000
fe2f2579,0.000000
df069a3d,1.000000
595f7f57,0.026292
081bdb0a,0.000000
6f8e7b3a,0.000000
d1824fe1,0.000000
3ddc6778,0.000000
57e4244d,0.000000
18e2e176,0.000000
7394cdbc,1.000000
19821b41,0.000000
12e9563c,1.000000
b96c9ed9,1.000000
096d9c1b,1.000000
97454a30,1.000000
43b6c5d3,1.000000
2c58bcc5,0.999994
0c71dc02,1.000000
f7cd79b0,0.000000
922ec513,0.000000
561b6b2c,1.000000
32913f04,1.000000
77aad507,0.000000
d62d5a9c,0.000088
be70bb3d,1.000000
84920252,1.000000
b9623d93,0.000010
ba925eca,0.000000
181ecadf,1.000000
6fbcc9e2,0.000000
57d5b182,0.000000
d3013a36,0.000000
21cafb54,0.000021
d1a6cc74,0.000000
c4017d47,0.000000
22e05854,0.000052
7eb53ec8,1.000000
c77a806d,1.000000
c114c951,1.000000
71495521,0.000000
98bb1260,1.000000
546ec108,1.000000
78f39102,0.000017
26b6379a,0.018677
8cb14c23,0.980439
75892ee1,1.000000
3d31d65f,0.000000
30784a7a,1.000000
efba2a23,1.000000
9fcb2c5a,0.000000
9910ee7e,0.000000
dc97b587,0.075680
7732ca72,0.000000
c4bac1f1,0.000000
a80ddf30,0.000000
fe79c536,0.000000
84e34259,1.000000
7db3b563,0.000000
5e946e6e,1.000000
76881bf4,1.000000
7c606237,0.000000
7aa06d7d,0.000000
0d035cbc,1.000000
0838e69f,1.000000
f6715e39,1.000000
499004bb,0.000000
4cefc9ec,0.000000
ded95f0a,1.000000
073112c9,1.000000
96cb4df4,0.000000
0962de0b,1.000000
cea18b7b,1.000000
75463cb0,1.000000
4a59c201,1.000000
29d46646,0.999376
e6134ca4,0.000048
445ae936,1.000000
420d8dda,1.000000
bae1b5b1,1.000000
9f49327e,0.006349
18b52f62,1.000000
b02bb341,0.000000
e5be8689,0.000000
b5b85b95,0.032983
b94f72e3,0.000000
a79114fd,0.000000
502ffafa,1.000000
b8e274d7,0.000012
e37f8f63,0.000000
c8a5c9d9,0.000259
d574bf84,1.000000
88bc1b71,1.000000
3261e3ee,1.000000
e65424cf,1.000000
706d2090,0.000000
94d4c49c,0.000000
51ba3d48,1.000000
fdd4c395,1.000000
12eed563,1.000000
f93627e8,1.000000
df51a7cd,0.000000
c84092af,0.000000
514a25a2,0.000000
5d421481,1.000000
d3859efd,1.000000
eb024725,0.000000
0d8537a5,0.000002
fe708ff7,0.006316
1790bbf0,0.998472
8a30487e,0.000000
70a01d16,1.000000
89bb7fca,1.000000
398c1300,0.000000
41b43c73,0.000000
72d2839a,0.000000
beeb98cf,0.000000
c409f194,1.000000
0c654278,0.005014
fb155295,1.000000
103d1e1d,1.000000
6c755ff3,0.000000
3722a062,1.000000
90611922,0.000088
77b432f1,1.000000
ccf53246,1.000000
4c52089f,1.000000
81e05676,0.000000
732c51d0,0.000002
b60c6094,1.000000
2e9db48a,1.000000
68cdc732,0.000000
e1f9dbd9,0.000000
31fd12b9,1.000000
72bd3e45,0.927300
84e2f1ab,0.000000
b4b6d3d0,0.000000
874d507a,0.000157
44775bac,0.000000
83dfaf91,0.000000
a9a1cc1e,0.000000
227de452,0.000000
14519bcf,0.000000
970a9821,1.000000
e84230ac,0.000000
550e4ebc,0.000000
5e98d635,0.000000
667d386b,0.000253
503fefff,0.000000
08bcb429,0.000619
90c293d2,1.000000
bbc84c36,1.000000
3facaac6,1.000000
e8d1bc63,0.000000
0ba50202,0.000000
9d947517,0.000000
e084ed8f,0.000000
7051b370,0.000000
910f551e,1.000000
8d238915,1.000000
e7238f30,0.000000
a658f1ba,0.000594
0b4e7093,1.000000
4d59af79,1.000000
99a7b417,1.000000
e5798365,0.000000
078c699f,0.020107
b2cd6017,0.000064
89b3960f,0.000000
104d981d,1.000000
05e410e9,0.000000
44556da6,1.000000
207e5145,0.000298
390ddfc0,0.000000
2e82728f,0.000000
4245d2cc,0.000000
d43a187c,1.000000
52b60236,0.000000
cc22996f,1.000000
bf08f16a,0.000000
47dea2c3,1.000000
22ac0bab,1.000000
49c670ad,0.000000
1040e727,0.000000
f39933c4,0.000000
30474ea4,0.999995
73978670,0.999997
527ad437,1.000000
78f83e41,0.001820
12921cf8,1.000000
b960192b,0.000000
9dfaf61b,0.000000
cec954d2,0.000000
00bb437f,0.000000
06458d98,0.001831
37ba4455,1.000000
2feeeaf3,1.000000
06c83a48,0.999803
dfe4fd55,0.000000
0b7fb9da,0.000000
52d1ae5f,0.000000
0ef51267,0.000000
0d9822ce,1.000000
bcad7099,0.000000
a26a7454,1.000000
93b7cc9d,1.000000
dcd0ddc6,0.001011
16655d5c,0.000000
2a6150ae,0.000000
601fa9bc,0.000130
3644a31b,0.000254
396254ec,1.000000
b01bf536,1.000000
ff13313c,1.000000
18c308c7,0.999824
50b69cc6,0.000000
76bd6e6a,0.000000
74c587bb,0.000000
11b26a63,0.002642
bf2bc384,0.000000
075634d5,0.000000
7b1e388b,0.000000
8eb02fc2,0.647629
5b09ed4a,0.000000
371b935e,1.000000
7a1cbaab,0.000521
c5c72595,1.000000
c5ea95c0,0.998987
a5b61d35,0.000000
2c252c46,0.000000
7d8e52d9,0.000904
13fe65d5,0.001025
a3d2abc6,0.002060
9248daa9,0.998304
605470fc,0.000778
38717ccd,1.000000
1144cbd0,1.000000
6d32e09b,1.000000
89b138f7,0.000000
a83f69a4,1.000000
68b7f89d,1.000000
a0998397,0.000000
7e20006f,0.000000
93b12419,1.000000
475c5a35,1.000000
67f42c90,0.000000
45a114e0,0.000000
41a59ee9,0.000004
6c2c6a39,0.000004
9f840a7d,0.000000
2ad5ee96,0.000000
cb8b875e,1.000000
2283d088,0.000013
545f8210,0.000000
7eeed38a,1.000000
be77b9e7,0.000002
16ec40a3,0.000000
b7e74bcf,1.000000
8a36acfd,1.000000
d2e5b493,1.000000
bd88797b,0.214218
78566a26,0.000003
32449528,0.000166
5f6ffdad,0.001248
38bdc33c,0.000000
f88a9ed3,0.000000
c1fe2103,0.000000
63f7ddd9,0.000000
97e123d2,1.000000
7d078228,0.000001
6b43e60f,1.000000
e07665a4,1.000000
4da0c147,0.000000
1d2474a1,0.008067
f39a3050,0.000000
aaeb3f89,0.000000
daa3d1e9,0.000000
23cad3ed,1.000000
dc8fd92d,1.000000
994a2787,0.000000
5009ce8c,1.000000
95ba90c7,0.000000
bb176f20,0.000000
57ccd603,0.000000
c3767f5b,1.000000
076492b4,0.000000
68864007,0.000012
fb124dd7,1.000000
c59fbfc0,0.000000
ddce9f51,0.000000
c459dbf6,0.001225
1a39b44e,1.000000
a31f8519,0.000000
29ff4d55,0.000000
c0a87a44,0.000398
aa07ea34,0.000000
ed7b77f3,1.000000
ccb10918,0.000000
aba1f2cc,0.000001
0c4b7ce6,0.000000
26a29fae,0.000000
6a1a9b91,1.000000
fda0d9b3,0.000000
2f7da2f9,0.885702
948317c5,0.000002
df315de0,0.275634
51762e5e,0.000000
9be1f9d4,0.000000
b20f16ca,1.000000
24f677ab,0.000000
19d36f67,0.000000
db098e36,0.002253
3ab323b5,1.000000
db204654,0.000000
f0b7c362,1.000000
9c36083a,1.000000
00247e48,1.000000
99064331,0.999991
fb023b97,0.000000
834a13a2,0.000000
b4fb7c3b,0.000000
cccc91e5,0.000416
e777f5c4,0.000000
8a367850,0.000000
01aee49b,1.000000
09a3f3cb,0.000000
b7837a99,1.000000
0e5c18fe,0.000000
433d92a6,0.000000
d8c1c90e,0.000000
5cf350ea,0.784274
9e6adfeb,0.000001
398c373b,0.000000
8e1cb96b,1.000000
c0ab7de5,0.000000
b7519f43,0.000002
54d7929f,0.000000
222a4407,0.000036
4cd8d439,0.000001
ac31d9e4,1.000000
0c51475f,0.000000
926b4b5d,1.000000
3072aeb4,1.000000
5508aabc,0.000000
7ff080c1,1.000000
c8137158,0.000002
73f4c54a,1.000000
0ab19c8d,0.000000
57c090c7,1.000000
b3f4d7c8,1.000000
d4a81cf9,0.000075
497c4ff8,0.000000
8949311b,1.000000
d4f17d1d,1.000000
cbd015d6,0.000000
4ff7d773,1.000000
5950d2f6,0.000000
f0b4c564,0.000000
4727e088,1.000000
2c9b195c,0.000964
04c441b0,1.000000
9f1e2246,1.000000
3bf56119,0.208047
385033f6,0.000608
1e14e9eb,0.000000
4ec14d05,0.000000
d16ffa50,0.000000
6f2147d7,0.001432
13540275,1.000000
280aaa6c,1.000000
63d6fcf6,0.000000
e1130afc,0.000094
8915b349,1.000000
02cb6179,1.000000
816084ef,0.000002
e83e27ef,0.000031
9928b6cb,0.003833
398c44d5,0.000002
4e9944c8,0.000002
ade738c7,0.000752
df106f1f,0.000000
707c42f2,0.000000
c7d6c968,0.000001
2f62a2d3,0.000000
58a62136,1.000000
