id,is_iceberg
c7e25a70,0.000403
9771b119,0.000418
836db0d9,0.139271
f5685d3e,0.000010
bb04299d,0.000509
163a9d23,0.000163
5283c614,0.169754
2276d5d8,0.428944
ccb77e34,0.998989
d4a75bf3,0.000205
e15f46ea,0.000187
992a45ba,0.730611
056e7768,0.998454
a1dc016b,0.998679
38db82cd,0.451656
3295f3ae,0.974442
a6ff3660,0.993750
5981b799,0.000822
2636d79d,0.003552
7a8521e2,0.006344
9b53021d,0.110355
0a37be18,0.000030
a8676e55,0.979813
3488b8fc,0.926227
b86d4006,0.005075
33888635,0.000008
aa9ca5f9,0.000000
08faf0f6,0.000879
5320cd26,0.969446
2c57fdaa,0.000004
d467ce62,0.000345
888a568e,0.010363
88d6c838,0.015385
8f138517,0.002342
e1108dc0,0.000236
9e9cd6c9,0.006140
ab893af4,0.000010
4d4b30ba,0.996881
7ce15e26,0.000392
dbc45500,0.999474
6a0cde3f,0.998803
2658014c,0.999864
08d20604,0.000004
03c83dc9,0.000005
d741ccd1,0.000015
992d48b6,0.999978
b1ea3253,0.350486
da379e69,0.064556
73b429af,0.014604
2aefe712,0.310033
1e3634f9,0.261450
069ee09e,0.784235
a7970f81,0.003068
23084d2e,0.201841
ac57710a,0.867944
02553267,0.032059
0971c6c7,0.149798
cdb7f1fe,0.105590
d3af3f60,0.130741
59daf44b,0.000019
c2169934,0.979696
da03b56e,0.980103
474ea404,0.584579
f686cdc4,0.009958
f865b354,0.010829
106df554,0.000002
e5637171,0.009179
cba8985c,0.920284
cc09c9ce,0.010299
0b85b33f,0.000066
92f20625,0.046338
6b1379dd,0.000011
ed2b1df1,0.023706
325124e4,0.169241
7455c944,0.523424
fd68ccc1,0.412794
8df9100d,0.157272
c406df9b,0.914431
4978870c,0.008293
383f95d6,0.020061
aba96bbf,0.844301
6bba66b4,0.047915
b86fa0c9,0.981548
a2abc369,0.000000
0b40c014,0.013662
d45add48,0.000452
00193999,0.006084
c2f1b710,0.997592
53750c72,0.993160
3137ef1d,0.051015
bc6b8e2a,0.002844
7cb546c6,0.996821
d59a2349,0.000099
04d04b9a,0.896174
05ac1343,0.543201
2917895f,0.986036
342a1d01,0.003792
78309e4b,0.949141
5c1a5aba,0.744373
fae57f79,0.000035
23821d71,0.004510
5780b19d,0.001047
11c67865,0.927153
8564f114,0.000003
ec7d0fdd,0.775016
9a0446b8,0.016407
5f5da69d,0.075356
7a11839b,0.969523
763c9bbf,0.905852
15a7b5c5,0.009106
e9c7e251,0.000561
2555c207,0.999774
ec8d9784,0.192474
08fd9d10,0.336610
9504ae29,0.000000
0b91a24d,0.002417
e62e6cfe,0.223690
5d1291bb,0.942136
b3c1f2e7,0.009803
c6a8db21,0.099106
f2c137fd,0.000488
b61e8155,0.998263
45b9ee35,0.005787
8fe9c49b,0.387665
b98ceb09,0.395057
70c4a435,0.706323
d953d111,0.602846
da7de86e,0.000000
519f8611,0.022037
75eefdc3,0.000991
62412092,0.636070
de8ec010,0.939580
ee6121f8,0.003498
412b66e0,0.000655
7405c131,0.023471
efff4306,0.000018
5658d679,0.977090
617f88fc,0.989291
a120100b,0.160045
0971369e,0.997077
83f7fe7b,0.330630
12437da1,0.996787
8e7f96a5,0.000090
a08237de,0.404500
a013bd6f,0.081019
c6fdd404,0.000002
317e2af4,0.113435
dd9878c0,0.176139
42e76a51,0.000000
022f77e3,0.000151
cada3682,0.000000
53074f1f,0.000001
e6c19679,0.757213
dfb69b8b,0.965509
e1572941,0.000743
8d549cd2,0.860472
6913594d,0.008232
6e528fd6,0.001287
c8b037c7,0.111853
c3b6c880,0.000001
9684ac04,0.321563
6d974acc,0.000017
57b10462,0.532297
b2373298,0.899850
8e946e10,0.998656
6acee7de,0.000044
8ad7cc2f,0.111558
8e6e087e,0.026473
c3e46df5,0.739364
f6983f34,0.468384
8130a3aa,0.024330
0f11be03,0.851440
766073e1,0.935130
e67f6889,0.000521
148a0930,0.447349
b333ff97,0.054987
1c148a28,0.470850
ee0b02d7,0.001073
fa1c5f6d,0.000014
9b12ae1f,0.998771
3bb60b1b,0.070533
096e7594,0.751550
ac98996a,0.000002
1b7b9b9d,0.000447
61b2ac6f,0.012172
2bd414a8,0.202164
73d12826,0.000796
29f7ec33,0.032793
265f8aa8,0.545629
0d6be675,0.999691
a00ecdf6,0.000312
c414328a,0.821459
d47de87e,0.012834
376f984f,0.050466
12a35aa5,0.849955
8ecfd739,0.279649
2cbc30f4,0.000000
aa4bdf31,0.000057
69d18f51,0.000025
50cd4394,0.013457
bda732e1,0.976695
8e77e385,0.998949
49dfd51a,0.000197
b0a3e728,0.994953
518061ec,0.000015
bb306c8c,0.985122
1b2cf099,0.998186
e7c405e4,0.643352
1fc79c9d,0.227811
3427cd60,0.000251
8fc604cd,0.432264
0981acfd,0.028157
512e9c5c,0.902097
ae9f2426,0.000004
a8cd44c8,0.990677
acac91c3,0.993638
35988937,0.461608
2a2dd539,0.138832
3f971e0a,0.001766
7e09131c,0.178954
82726c59,0.000090
ec4c3dbd,0.171258
2a851255,0.003097
2cebdab4,0.868844
013b617b,0.554056
21a8603a,0.000000
fe2f2579,0.970820
df069a3d,0.000001
595f7f57,0.996163
081bdb0a,0.999308
6f8e7b3a,0.209578
d1824fe1,0.999527
3ddc6778,0.947074
57e4244d,0.000002
18e2e176,0.045483
7394cdbc,0.773491
19821b41,0.000584
12e9563c,0.973308
b96c9ed9,0.860574
096d9c1b,0.002039
97454a30,0.091485
43b6c5d3,0.530645
2c58bcc5,0.551838
0c71dc02,0.001572
f7cd79b0,0.009290
922ec513,0.279459
561b6b2c,0.002429
32913f04,0.000032
77aad507,0.233921
d62d5a9c,0.165880
be70bb3d,0.000022
84920252,0.002635
b9623d93,0.000350
ba925eca,0.862857
181ecadf,0.996619
6fbcc9e2,0.995827
57d5b182,0.000014
d3013a36,0.003377
21cafb54,0.443621
d1a6cc74,0.010332
c4017d47,0.634532
22e05854,0.006282
7eb53ec8,0.001056
c77a806d,0.001634
c114c951,0.000097
71495521,0.998419
98bb1260,0.000088
546ec108,0.000069
78f39102,0.015986
26b6379a,0.000037
8cb14c23,0.002879
75892ee1,0.000017
3d31d65f,0.000228
30784a7a,0.999938
efba2a23,0.000005
9fcb2c5a,0.995063
9910ee7e,0.999715
dc97b587,0.000021
7732ca72,0.431203
c4bac1f1,0.321368
a80ddf30,0.044892
fe79c536,0.999751
84e34259,0.066522
7db3b563,0.000006
5e946e6e,0.996819
76881bf4,0.051821
7c606237,0.000107
7aa06d7d,0.998141
0d035cbc,0.998766
0838e69f,0.134797
f6715e39,0.346427
499004bb,0.335195
4cefc9ec,0.006131
ded95f0a,0.998922
073112c9,0.996089
96cb4df4,0.471229
0962de0b,0.782461
cea18b7b,0.995320
75463cb0,0.000733
4a59c201,0.004066
29d46646,0.002659
e6134ca4,0.000022
445ae936,0.000000
420d8dda,0.998839
bae1b5b1,0.994006
9f49327e,0.000061
18b52f62,0.632976
b02bb341,0.784926
e5be8689,0.999620
b5b85b95,0.999102
b94f72e3,0.036258
a79114fd,0.000095
502ffafa,0.007420
b8e274d7,0.027561
e37f8f63,0.065965
c8a5c9d9,0.000034
d574bf84,0.989074
88bc1b71,0.018869
3261e3ee,0.002245
e65424cf,0.003159
706d2090,0.000825
94d4c49c,0.999645
51ba3d48,0.000003
fdd4c395,0.003645
12eed563,0.001069
f93627e8,0.913179
df51a7cd,0.038037
c84092af,0.078319
514a25a2,0.446194
5d421481,0.001018
d3859efd,0.000012
eb024725,0.001044
0d8537a5,0.012547
fe708ff7,0.136023
1790bbf0,0.002396
8a30487e,0.847122
70a01d16,0.999852
89bb7fca,0.000094
398c1300,0.578931
41b43c73,0.186234
72d2839a,0.999574
beeb98cf,0.987945
c409f194,0.957643
0c654278,0.002845
fb155295,0.003196
103d1e1d,0.799770
6c755ff3,0.999775
3722a062,0.006466
90611922,0.000043
77b432f1,0.283276
ccf53246,0.893518
4c52089f,0.280257
81e05676,0.020351
732c51d0,0.296698
b60c6094,0.025659
2e9db48a,0.000373
68cdc732,0.000068
e1f9dbd9,0.000000
31fd12b9,0.000000
72bd3e45,0.995206
84e2f1ab,0.000000
b4b6d3d0,0.018491
874d507a,0.000388
44775bac,0.004533
83dfaf91,0.532805
a9a1cc1e,0.061511
227de452,0.142327
14519bcf,0.141678
970a9821,0.802355
e84230ac,0.002595
550e4ebc,0.006898
5e98d635,0.000016
667d386b,0.000500
503fefff,0.000000
08bcb429,0.762558
90c293d2,0.271135
bbc84c36,0.001192
3facaac6,0.104577
e8d1bc63,0.124277
0ba50202,0.597595
9d947517,0.814583
e084ed8f,0.006834
7051b370,0.066394
910f551e,0.287039
8d238915,0.015930
e7238f30,0.254565
a658f1ba,0.004932
0b4e7093,0.061748
4d59af79,0.000226
99a7b417,0.000000
e5798365,0.002081
078c699f,0.000003
b2cd6017,0.458837
89b3960f,0.000058
104d981d,0.130143
05e410e9,0.000005
44556da6,0.871175
207e5145,0.913375
390ddfc0,0.000001
2e82728f,0.000001
4245d2cc,0.000024
d43a187c,0.985076
52b60236,0.805617
cc22996f,0.996272
bf08f16a,0.010818
47dea2c3,0.984624
22ac0bab,0.000304
49c670ad,0.000030
1040e727,0.000004
f39933c4,0.013539
30474ea4,0.069834
73978670,0.036283
527ad437,0.994921
78f83e41,0.000523
12921cf8,0.000008
b960192b,0.001150
9dfaf61b,0.000000
cec954d2,0.030465
00bb437f,0.368254
06458d98,0.000002
37ba4455,0.911722
2feeeaf3,0.994919
06c83a48,0.000160
dfe4fd55,0.770804
0b7fb9da,0.000129
52d1ae5f,0.004719
0ef51267,0.035518
0d9822ce,0.016667
bcad7099,0.307130
a26a7454,0.962768
93b7cc9d,0.068634
dcd0ddc6,0.000059
16655d5c,0.000607
2a6150ae,0.000197
601fa9bc,0.142739
3644a31b,0.443990
396254ec,0.000039
b01bf536,0.000009
ff13313c,0.019718
18c308c7,0.000017
50b69cc6,0.979578
76bd6e6a,0.034820
74c587bb,0.955718
11b26a63,0.046742
bf2bc384,0.003251
075634d5,0.001439
7b1e388b,0.003083
8eb02fc2,0.226380
5b09ed4a,0.007865
371b935e,0.564655
7a1cbaab,0.010009
c5c72595,0.996695
c5ea95c0,0.952193
a5b61d35,0.968096
2c252c46,0.000017
7d8e52d9,0.243635
13fe65d5,0.761274
a3d2abc6,0.424145
9248daa9,0.000009
605470fc,0.937519
38717ccd,0.006762
1144cbd0,0.675355
6d32e09b,0.124704
89b138f7,0.776924
a83f69a4,0.001468
68b7f89d,0.000320
a0998397,0.000017
7e20006f,0.992521
93b12419,0.020089
475c5a35,0.004055
67f42c90,0.998421
45a114e0,0.001147
41a59ee9,0.467654
6c2c6a39,0.920910
9f840a7d,0.959930
2ad5ee96,0.998820
cb8b875e,0.002247
2283d088,0.013268
545f8210,0.000658
7eeed38a,0.022215
be77b9e7,0.279435
16ec40a3,0.001763
b7e74bcf,0.000027
8a36acfd,0.002507
d2e5b493,0.149601
bd88797b,0.001587
78566a26,0.994227
32449528,0.917563
5f6ffdad,0.000015
38bdc33c,0.296791
f88a9ed3,0.008381
c1fe2103,0.120965
63f7ddd9,0.001054
97e123d2,0.999118
7d078228,0.999302
6b43e60f,0.000000
e07665a4,0.998822
4da0c147,0.000000
1d2474a1,0.000000
f39a3050,0.001296
aaeb3f89,0.984486
daa3d1e9,0.000099
23cad3ed,0.276798
dc8fd92d,0.229506
994a2787,0.000243
5009ce8c,0.000002
95ba90c7,0.966922
bb176f20,0.886485
57ccd603,0.000001
c3767f5b,0.000115
076492b4,0.646919
68864007,0.000022
fb124dd7,0.980776
c59fbfc0,0.000309
ddce9f51,0.001391
c459dbf6,0.000594
1a39b44e,0.000076
a31f8519,0.450327
29ff4d55,0.000033
c0a87a44,0.813036
aa07ea34,0.008070
ed7b77f3,0.163544
ccb10918,0.000006
aba1f2cc,0.002277
0c4b7ce6,0.292205
26a29fae,0.037356
6a1a9b91,0.000000
fda0d9b3,0.147008
2f7da2f9,0.050379
948317c5,0.034671
df315de0,0.564123
51762e5e,0.834132
9be1f9d4,0.998558
b20f16ca,0.002824
24f677ab,0.000185
19d36f67,0.005131
db098e36,0.013301
3ab323b5,0.001135
db204654,0.000071
f0b7c362,0.000015
9c36083a,0.994134
00247e48,0.000306
99064331,0.998719
fb023b97,0.000899
834a13a2,0.005296
b4fb7c3b,0.000022
cccc91e5,0.847168
e777f5c4,0.003300
8a367850,0.000001
01aee49b,0.534289
09a3f3cb,0.000140
b7837a99,0.196892
0e5c18fe,0.000008
433d92a6,0.002317
d8c1c90e,0.230378
5cf350ea,0.994413
9e6adfeb,0.000000
398c373b,0.994925
8e1cb96b,0.998221
c0ab7de5,0.002101
b7519f43,0.995429
54d7929f,0.000157
222a4407,0.000400
4cd8d439,0.280914
ac31d9e4,0.071241
0c51475f,0.998838
926b4b5d,0.011870
3072aeb4,0.001163
5508aabc,0.964276
7ff080c1,0.944833
c8137158,0.000957
73f4c54a,0.104278
0ab19c8d,0.015398
57c090c7,0.000268
b3f4d7c8,0.987853
d4a81cf9,0.578879
497c4ff8,0.829401
8949311b,0.061542
d4f17d1d,0.772281
cbd015d6,0.077448
4ff7d773,0.005167
5950d2f6,0.001728
f0b4c564,0.002009
4727e088,0.006247
2c9b195c,0.988131
04c441b0,0.027023
9f1e2246,0.597782
3bf56119,0.000768
385033f6,0.861330
1e14e9eb,0.999115
4ec14d05,0.005074
d16ffa50,0.019499
6f2147d7,0.002218
13540275,0.018817
280aaa6c,0.342769
63d6fcf6,0.001723
e1130afc,0.000320
8915b349,0.002505
02cb6179,0.762708
816084ef,0.000004
e83e27ef,0.060844
9928b6cb,0.000008
398c44d5,0.001286
4e9944c8,0.610221
ade738c7,0.000000
df106f1f,0.998757
707c42f2,0.000560
c7d6c968,0.989080
2f62a2d3,0.940164
58a62136,0.966550
